epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.06301360304958077,0.050000131130218506,0.0007553485338576138,0.002236071042716503,0.0005
2,100.0,0.04804393963547804,0.049185171723365784,0.0007166251889429986,0.002217773115262389,0.0005
3,100.0,0.045993999359891756,0.04949081316590309,0.0007149409502744675,0.0022246530279517174,0.0005
4,100.0,0.044505326196082086,0.046974893659353256,0.0006558040622621775,0.002167369006201625,0.0005
5,100.0,0.04382754923466782,0.051111698150634766,0.0008039505337364972,0.00226078974083066,0.0005
6,100.0,0.04365278646627444,0.04844091460108757,0.0006990701658651233,0.002200929680839181,0.0005
7,100.0,0.042501641449571435,0.050612032413482666,0.0007642337586730719,0.0022497116588056087,0.0005
8,100.0,0.04279526370111138,0.05016675963997841,0.0007528612040914595,0.0022397940047085285,0.0005
9,100.0,0.041943291317351084,0.04786581173539162,0.0006992096314206719,0.002187825506553054,0.0005
10,100.0,0.041176650742892916,0.04822586476802826,0.0006774017820134759,0.0021960388403385878,0.0005
11,100.0,0.04082106100395322,0.055850595235824585,0.0008190973312593997,0.0023632729426026344,0.0005
12,100.0,0.04045055674556385,0.048687417060136795,0.0006921065505594015,0.0022065225057303905,0.0005
