model,avg_MAE_mean,avg_RMSE_mean,avg_MAPE_percent_mean,std_MAE_mean,worst_MAE_mean,average_Skill_MAE_vs_persistence,average_MAE_improvement_vs_cpmlp,average_MAE_improvement_percent_vs_cpmlp,average_Skill_MAE_vs_cpmlp,horizons_evaluated,selected,selection_rule
cpmlp_cpdsconv_fusion,0.004737679997227241,0.009402596171312894,0.5533094561134408,0.002591261415225882,0.006569978515760512,0.7348123144042543,,,,2,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill
persistence,0.017301480628823758,0.03265562633767301,2.150223564388121,0.006973159418620461,0.02223224894002513,0.0,,,,2,False,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill
