epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.6468146463868601,0.8212690353393555,0.004239552188664675,0.009062389843165874,0.00043281262440769485
2,100.0,0.3210830944746533,0.8594933748245239,0.004286287352442741,0.009270886890590191,0.00043281262440769485
3,100.0,0.2569897037011965,0.6752487421035767,0.003962703514844179,0.00821735244244337,0.00043281262440769485
4,100.0,0.2193738011918312,0.5484281182289124,0.0034084580838680267,0.007405593525618315,0.00043281262440769485
5,100.0,0.2033946594198378,0.4916607439517975,0.0036809341982007027,0.007011852227151394,0.00043281262440769485
6,100.0,0.18667723133147462,0.6264660358428955,0.003635056782513857,0.007914960384368896,0.00043281262440769485
7,100.0,0.16831746011122362,0.523638129234314,0.003350951010361314,0.007236284203827381,0.00043281262440769485
8,100.0,0.1570016154191213,0.48819270730018616,0.003226855071261525,0.006987079046666622,0.00043281262440769485
9,100.0,0.15108367855091823,0.5193395018577576,0.003236067248508334,0.00720652099698782,0.00043281262440769485
10,100.0,0.13981552449705067,0.5655320286750793,0.0033347976859658957,0.007520186249166727,0.00043281262440769485
11,100.0,0.13356393841157774,0.5309121608734131,0.003577157389372587,0.0072863721288740635,0.00043281262440769485
12,100.0,0.12609031696916376,0.5339653491973877,0.0032574154902249575,0.007307292893528938,0.00043281262440769485
13,100.0,0.1229839136827137,0.48660656809806824,0.0031413412652909756,0.0069757187739014626,0.00043281262440769485
14,100.0,0.11835257105229285,0.558278501033783,0.00337807135656476,0.007471804041415453,0.00043281262440769485
15,100.0,0.11422287554623897,0.5635607838630676,0.003274917136877775,0.007507068570703268,0.00043281262440769485
16,100.0,0.10955695532131066,0.48403358459472656,0.0031614042818546295,0.006957251578569412,0.00043281262440769485
17,100.0,0.10704097979164513,0.4799738824367523,0.0030875562224537134,0.006928014103323221,0.00043281262440769485
18,100.0,0.10334115021162035,0.502972424030304,0.0034646501298993826,0.007092054933309555,0.00043281262440769485
19,100.0,0.10152182245670799,0.5280585885047913,0.0031630354933440685,0.007266764063388109,0.00043281262440769485
20,100.0,0.09996243322818171,0.5330759286880493,0.003320608288049698,0.00730120437219739,0.00043281262440769485
21,100.0,0.09922861722579239,0.49837324023246765,0.003004594473168254,0.007059555966407061,0.00043281262440769485
22,100.0,0.09601788710327756,0.5194075107574463,0.003095717169344425,0.007206994108855724,0.00043281262440769485
23,100.0,0.09431851122312673,0.5318511724472046,0.0030442182905972004,0.007292813155800104,0.00043281262440769485
24,100.0,0.092406535705539,0.44562214612960815,0.0028881242033094168,0.006675493437796831,0.00043281262440769485
25,100.0,0.0890309585550575,0.4590247869491577,0.0031268903985619545,0.006775137037038803,0.00043281262440769485
26,100.0,0.0876429956414168,0.44583627581596375,0.0028083010111004114,0.006677096709609032,0.00043281262440769485
27,100.0,0.08705571308988302,0.5037407875061035,0.003139158943668008,0.007097470108419657,0.00043281262440769485
28,100.0,0.08402652836454745,0.4583843946456909,0.002975812181830406,0.006770409643650055,0.00043281262440769485
29,100.0,0.08325727114332027,0.4286317527294159,0.0027651211712509394,0.006546997465193272,0.00043281262440769485
30,100.0,0.08030144226168526,0.4318307340145111,0.0028304646257311106,0.006571383215487003,0.00043281262440769485
31,100.0,0.07919106920227884,0.45059338212013245,0.002984455320984125,0.00671262526884675,0.00043281262440769485
32,100.0,0.07673874593983661,0.4813252389431,0.0030522714368999004,0.006937760394066572,0.00043281262440769485
33,100.0,0.07510660098703116,0.46448153257369995,0.002967278240248561,0.006815288215875626,0.00043281262440769485
34,100.0,0.07180776442916777,0.4760397672653198,0.002997578587383032,0.00689956359565258,0.00043281262440769485
35,100.0,0.06787968925106645,0.5264207124710083,0.003364820498973131,0.0072554852813482285,0.00043281262440769485
36,100.0,0.06621255166281714,0.46238353848457336,0.0029079802334308624,0.006799879018217325,0.00043281262440769485
37,100.0,0.06495016761477286,0.5089993476867676,0.0031012147665023804,0.007134418934583664,0.00043281262440769485
38,100.0,0.06411462058172555,0.556472897529602,0.0032401445787400007,0.007459710817784071,0.00043281262440769485
39,100.0,0.06317893736261325,0.558027446269989,0.003260944504290819,0.007470123004168272,0.00043281262440769485
40,100.0,0.06290298282096925,0.48735320568084717,0.003031727857887745,0.006981069687753916,0.00043281262440769485
41,100.0,0.06063725155287566,0.4633512496948242,0.0029237293638288975,0.006806991063058376,0.00043281262440769485
