epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.07333073230968791,0.031674403697252274,0.0007894972222857177,0.001779730198904872,0.0005
2,100.0,0.06210852056660241,0.03528955206274986,0.0008503945427946746,0.0018785512074828148,0.0005
3,100.0,0.06053486357156474,0.031071893870830536,0.0007951699662953615,0.0017627220368012786,0.0005
4,100.0,0.05899998208867501,0.0327131561934948,0.0008260944741778076,0.0018086780328303576,0.0005
5,100.0,0.05803733653856686,0.029572414234280586,0.0007855268777348101,0.0017196631524711847,0.0005
6,100.0,0.05782352445111926,0.03836599737405777,0.0009671272127889097,0.0019587238784879446,0.0005
7,100.0,0.057416294394117155,0.03183097019791603,0.0008127406472340226,0.0017841237131506205,0.0005
8,100.0,0.05665920303114669,0.029859166592359543,0.0007861629710532725,0.001727980561554432,0.0005
9,100.0,0.05648803255390123,0.030768143013119698,0.0008135848329402506,0.0017540848348289728,0.0005
10,100.0,0.05650407804083501,0.0327262356877327,0.0007787739741615951,0.0018090391531586647,0.0005
11,100.0,0.05438853793273234,0.033049214631319046,0.0008197338320314884,0.001817944343201816,0.0005
12,100.0,0.05003354915341877,0.037213411182165146,0.0011684196069836617,0.001929077785462141,0.0005
13,100.0,0.046611471820853054,0.03711557760834694,0.0009593887371011078,0.0019265402806922793,0.0005
14,100.0,0.04914245933580857,0.036709316074848175,0.0008459289092570543,0.0019159672083333135,0.0005
15,100.0,0.04333002072496292,0.03984132409095764,0.00117877044249326,0.001996029168367386,0.0005
16,100.0,0.0436480290278916,0.0320754311978817,0.0007753786630928516,0.0017909614834934473,0.0005
17,100.0,0.04570090469621897,0.03149880841374397,0.0007484977249987423,0.0017747904639691114,0.0005
18,100.0,0.04401346817816331,0.03216689079999924,0.0007928012637421489,0.0017935128416866064,0.0005
19,100.0,0.04366953762284681,0.03032006323337555,0.0007919686031527817,0.001741265645250678,0.0005
20,100.0,0.03939271420781215,0.03301013633608818,0.0007942773518152535,0.0018168692477047443,0.0005
21,100.0,0.03908143095850529,0.03911735117435455,0.0010498318588361144,0.001977810636162758,0.0005
22,100.0,0.037938919434953214,0.0467236153781414,0.000980737037025392,0.002161564538255334,0.0005
23,100.0,0.03586995146071558,0.02972344681620598,0.0007523364038206637,0.0017240490997210145,0.0005
24,100.0,0.035527523090433596,0.034800849854946136,0.0007801355677656829,0.0018654983723536134,0.0005
25,100.0,0.03885690744813155,0.03418164327740669,0.0007650701445527375,0.00184882793109864,0.0005
