epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,2.3807469641370336,2.449981212615967,0.009030556306242943,0.01565241627395153,0.0005916560570546164
2,100.0,1.1043181870393037,3.222367763519287,0.011431857012212276,0.017950955778360367,0.0005916560570546164
3,100.0,0.8481916427946584,1.2117202281951904,0.0059517743065953255,0.011007816530764103,0.0005916560570546164
4,100.0,0.7270840403203619,2.0984411239624023,0.007375776767730713,0.014485998079180717,0.0005916560570546164
5,100.0,0.647293805401062,1.996826410293579,0.00734284520149231,0.014130910858511925,0.0005916560570546164
6,100.0,0.560302439733144,1.8783341646194458,0.00731600122526288,0.013705234043300152,0.0005916560570546164
7,100.0,0.5015910181624299,1.5962451696395874,0.0065179141238331795,0.012634259648621082,0.0005916560570546164
8,100.0,0.4811148950838138,3.9593870639801025,0.011919230222702026,0.01989820785820484,0.0005916560570546164
9,100.0,0.4429552933848861,1.6828607320785522,0.007090667262673378,0.0129725132137537,0.0005916560570546164
10,100.0,0.41759964370516683,1.3867090940475464,0.005588664673268795,0.01177586056292057,0.0005916560570546164
11,100.0,0.39419586919858807,1.7217427492141724,0.006339550483971834,0.013121519237756729,0.0005916560570546164
12,100.0,0.3690009343665257,1.209717035293579,0.005219762679189444,0.010998712852597237,0.0005916560570546164
13,100.0,0.34984980151378664,1.4040508270263672,0.006770233623683453,0.011849264614284039,0.0005916560570546164
14,100.0,0.3233879347547979,1.3096712827682495,0.00627142982557416,0.011444087140262127,0.0005916560570546164
15,100.0,0.32108099330489853,1.4040683507919312,0.005974081344902515,0.011849339120090008,0.0005916560570546164
16,100.0,0.3035552525045905,1.1865094900131226,0.005521554034203291,0.010892702266573906,0.0005916560570546164
17,100.0,0.29913070220323446,1.2267253398895264,0.005437323823571205,0.011075763963162899,0.0005916560570546164
18,100.0,0.2816535739310092,1.1447042226791382,0.005497802514582872,0.010699084959924221,0.0005916560570546164
19,100.0,0.2778840900283882,1.2274452447891235,0.005279804114252329,0.011079012416303158,0.0005916560570546164
20,100.0,0.26828566516610547,1.0171557664871216,0.005106876138597727,0.010085414163768291,0.0005916560570546164
21,100.0,0.2656969434233757,1.4779142141342163,0.007303285412490368,0.012156949378550053,0.0005916560570546164
22,100.0,0.25635967430006956,1.0469810962677002,0.005057138856500387,0.010232210159301758,0.0005916560570546164
23,100.0,0.2499877142722335,0.95684814453125,0.004845700226724148,0.009781861677765846,0.0005916560570546164
24,100.0,0.24304433524724325,1.1783167123794556,0.005388723220676184,0.01085503026843071,0.0005916560570546164
25,100.0,0.23687972062821014,1.1522694826126099,0.005571086425334215,0.010734381154179573,0.0005916560570546164
26,100.0,0.2310293266217034,1.10072660446167,0.00540110282599926,0.010491551831364632,0.0005916560570546164
27,100.0,0.23088588040061714,1.8426793813705444,0.008209550753235817,0.013574532233178616,0.0005916560570546164
28,100.0,0.22789917121270897,0.9605549573898315,0.004781663417816162,0.009800789877772331,0.0005916560570546164
29,100.0,0.2136916634952127,1.0138607025146484,0.00505540007725358,0.010069064795970917,0.0005916560570546164
30,100.0,0.21128820332540224,1.1669517755508423,0.005051090382039547,0.010802554897964,0.0005916560570546164
31,100.0,0.21108896764054752,0.9809448719024658,0.005048905499279499,0.009904266335070133,0.0005916560570546164
32,100.0,0.20343770123086066,1.4408907890319824,0.006275882013142109,0.012003711424767971,0.0005916560570546164
33,100.0,0.20504262230203932,1.2618281841278076,0.005850786808878183,0.011233112774789333,0.0005916560570546164
34,100.0,0.20335386874117248,1.0052211284637451,0.005048561375588179,0.010026072151958942,0.0005916560570546164
35,100.0,0.1920135246944952,0.956951379776001,0.004933192860335112,0.009782388806343079,0.0005916560570546164
36,100.0,0.19343601735798935,1.1526658535003662,0.005266223568469286,0.010736227966845036,0.0005916560570546164
37,100.0,0.18995593221917606,1.3585063219070435,0.005893478635698557,0.011655498296022415,0.0005916560570546164
38,100.0,0.1895053668158182,1.1505792140960693,0.005098769906908274,0.010726505890488625,0.0005916560570546164
39,100.0,0.18638593734364967,1.5980910062789917,0.0068509518168866634,0.012641562148928642,0.0005916560570546164
40,100.0,0.18340909047449222,1.121415376663208,0.005532093346118927,0.010589689947664738,0.0005916560570546164
