epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,3.557583384068693,2.050442934036255,0.0073015023954212666,0.014319367706775665,0.0005
2,100.0,1.1859204330392972,1.868088722229004,0.007219978142529726,0.013667804189026356,0.0005
3,100.0,0.8625890225760598,1.4092217683792114,0.005846876185387373,0.011871064081788063,0.0005
4,100.0,0.7533340660096071,1.4272657632827759,0.005701877176761627,0.011946821585297585,0.0005
5,100.0,0.6009409722723268,1.5353500843048096,0.005709626711905003,0.012390924617648125,0.0005
6,100.0,0.540539293304166,1.5856674909591675,0.005830697249621153,0.01259232871234417,0.0005
7,100.0,0.48537782824446096,1.578595757484436,0.005666027311235666,0.012564217671751976,0.0005
8,100.0,0.45326763659020086,1.6778658628463745,0.006101286970078945,0.01295324694365263,0.0005
9,100.0,0.43044055717423746,1.7021632194519043,0.006311105098575354,0.013046697713434696,0.0005
10,100.0,0.39961501287172685,1.594375491142273,0.005826691165566444,0.012626858428120613,0.0005
11,100.0,0.3627217961224448,1.4596556425094604,0.0057677594013512135,0.012081621214747429,0.0005
12,100.0,0.36347131786911446,1.644308090209961,0.00584598071873188,0.012823057360947132,0.0005
13,100.0,0.349144745370644,1.5530436038970947,0.005637024063616991,0.012462117709219456,0.0005
14,100.0,0.327151759241706,1.3948588371276855,0.005401064176112413,0.011810414493083954,0.0005
15,100.0,0.3091081122013354,1.5213615894317627,0.005789473652839661,0.012334348633885384,0.0005
16,100.0,0.307276631305847,1.4461219310760498,0.0056179543025791645,0.012025481089949608,0.0005
17,100.0,0.3026136392108842,1.4992809295654297,0.00581645080819726,0.0122445123270154,0.0005
18,100.0,0.28049208809700216,1.3252187967300415,0.005362361669540405,0.011511814780533314,0.0005
19,100.0,0.2680925961242758,1.7923146486282349,0.005907176993787289,0.013387735933065414,0.0005
20,100.0,0.26046425524156014,1.2965645790100098,0.005270772147923708,0.011386679485440254,0.0005
21,100.0,0.2582571717443971,1.3869096040725708,0.005578644573688507,0.011776712723076344,0.0005
22,100.0,0.24607631818289388,1.379180908203125,0.005395777989178896,0.011743852868676186,0.0005
23,100.0,0.24280243340204177,1.3648114204406738,0.005699222907423973,0.011682515032589436,0.0005
24,100.0,0.23577876346222587,1.4877930879592896,0.00556235620751977,0.01219751313328743,0.0005
25,100.0,0.23992937533067843,1.3367592096328735,0.0053818365558981895,0.011561830528080463,0.0005
26,100.0,0.23773772545038477,1.5192593336105347,0.005572255235165358,0.012325824238359928,0.0005
27,100.0,0.22432364645134825,1.5147942304611206,0.0058019221760332584,0.012307696975767612,0.0005
28,100.0,0.2263834966176074,1.4419382810592651,0.005402854643762112,0.012008072808384895,0.0005
