epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,2.257096441462636,3.8143138885498047,0.011460470966994762,0.019530268386006355,0.0005
2,100.0,0.9222970008850098,1.632981777191162,0.006573301274329424,0.012778817676007748,0.0005
3,100.0,0.7454307169426937,1.8053719997406006,0.006925255060195923,0.013436413370072842,0.0005
4,100.0,0.6114731840285901,1.62155282497406,0.0059537263587117195,0.012734021060168743,0.0005
5,100.0,0.5170148605531132,3.3843281269073486,0.012665227055549622,0.018396543338894844,0.0005
6,100.0,0.4738312708465634,1.450888752937317,0.005803233478218317,0.012045283801853657,0.0005
7,100.0,0.41202700399869197,1.6869055032730103,0.006414453033357859,0.012988093309104443,0.0005
8,100.0,0.3766620383673423,1.2932844161987305,0.005673842504620552,0.011372266337275505,0.0005
9,100.0,0.35881069395691156,2.0409369468688965,0.007064149249345064,0.01428613718599081,0.0005
10,100.0,0.3129714588458474,1.8195724487304688,0.007200353313237429,0.013489153236150742,0.0005
11,100.0,0.3103266381155196,1.7211769819259644,0.006846357602626085,0.013119364157319069,0.0005
12,100.0,0.2870709842473671,1.6656150817871094,0.006232910789549351,0.012905871495604515,0.0005
13,100.0,0.27397185764149634,1.8059450387954712,0.006599390413612127,0.013438545167446136,0.0005
14,100.0,0.2755171897493907,2.5037598609924316,0.008240137249231339,0.015823274850845337,0.0005
15,100.0,0.27127732287437933,1.9907728433609009,0.007169231306761503,0.014109473675489426,0.0005
16,100.0,0.25278105526357086,1.7891050577163696,0.00648588826879859,0.013375743292272091,0.0005
