epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,2.9895556018360563,2.0498745441436768,0.008081500418484211,0.01431738305836916,0.0005
2,100.0,1.0794549317325692,2.365450143814087,0.007368823979049921,0.015380020253360271,0.0005
3,100.0,0.8455550760735531,2.061967611312866,0.0076024155132472515,0.014359553344547749,0.0005
4,100.0,0.6545641930723513,2.009437084197998,0.006850241217762232,0.01417546160519123,0.0005
5,100.0,0.5682830921550458,1.542055606842041,0.006266933865845203,0.01241795253008604,0.0005
6,100.0,0.47838829928455323,1.6378189325332642,0.00654067937284708,0.012797730043530464,0.0005
7,100.0,0.4471593737551892,1.831877589225769,0.006385080050677061,0.013534688390791416,0.0005
8,100.0,0.41445381430959377,1.540589690208435,0.006102267652750015,0.012412049807608128,0.0005
9,100.0,0.382475173126,1.575329303741455,0.006189648061990738,0.01255121175199747,0.0005
10,100.0,0.34751168359071016,1.6866769790649414,0.006674710661172867,0.012987213209271431,0.0005
11,100.0,0.3303832648120619,1.5181316137313843,0.006232771091163158,0.012321247719228268,0.0005
12,100.0,0.31559877556975224,1.6859958171844482,0.006886315532028675,0.012984590604901314,0.0005
13,100.0,0.30410483168639446,1.5481669902801514,0.006266269367188215,0.01244253572076559,0.0005
14,100.0,0.2848033140212096,1.8995649814605713,0.006852369289845228,0.013782471418380737,0.0005
15,100.0,0.27363508615038684,1.6370019912719727,0.006584763526916504,0.012794538401067257,0.0005
16,100.0,0.2726805746316205,1.4775632619857788,0.005883661098778248,0.012155504897236824,0.0005
17,100.0,0.2520985330480176,1.5598421096801758,0.0062161884270608425,0.012489364482462406,0.0005
18,100.0,0.26084932421233403,1.6007155179977417,0.006261605769395828,0.012651938013732433,0.0005
19,100.0,0.24773188452613917,1.7219669818878174,0.006676089949905872,0.013122374191880226,0.0005
20,100.0,0.23414515205533118,1.6923739910125732,0.0066198012791574,0.013009127229452133,0.0005
21,100.0,0.2279439190578823,1.5487109422683716,0.006342270411550999,0.012444722466170788,0.0005
22,100.0,0.22985867695329157,1.6552703380584717,0.006609844043850899,0.012865730561316013,0.0005
23,100.0,0.22383983090922638,1.4120265245437622,0.005978792440146208,0.011882872320711613,0.0005
24,100.0,0.21910126679702788,1.6452676057815552,0.00672239251434803,0.012826798483729362,0.0005
