epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.7113314028490137,0.5361897349357605,0.003540612058714032,0.007322497665882111,0.0005916560570546164
2,100.0,0.3210877230094476,0.5747061371803284,0.0034529564436525106,0.007580936886370182,0.0005916560570546164
3,100.0,0.2505115456053263,0.5774175524711609,0.0035329286474734545,0.007598799653351307,0.0005916560570546164
4,100.0,0.22604833224158577,0.47691282629966736,0.0032009026035666466,0.006905887275934219,0.0005916560570546164
5,100.0,0.20208120858702316,0.5012305974960327,0.0031943866051733494,0.007079764269292355,0.0005916560570546164
6,100.0,0.180977334578832,0.5288655161857605,0.003354953834787011,0.00727231428027153,0.0005916560570546164
7,100.0,0.17176257561440988,0.5389187335968018,0.0033768026623874903,0.007341108284890652,0.0005916560570546164
8,100.0,0.1618306806925994,0.4862811267375946,0.003164922585710883,0.006973386276513338,0.0005916560570546164
9,100.0,0.15381236086059022,0.4559355080127716,0.003128658514469862,0.00675229961052537,0.0005916560570546164
10,100.0,0.14810532207732766,0.45766952633857727,0.0032427215483039618,0.0067651281133294106,0.0005916560570546164
11,100.0,0.13979699822055708,0.5202255845069885,0.0032851058058440685,0.00721266632899642,0.0005916560570546164
12,100.0,0.13478526624947526,0.5036045908927917,0.00336643448099494,0.0070965103805065155,0.0005916560570546164
13,100.0,0.12900259876911332,0.42083078622817993,0.0030863250140100718,0.0064871469512581825,0.0005916560570546164
14,100.0,0.12757988954855162,0.510342538356781,0.003272030269727111,0.007143826689571142,0.0005916560570546164
15,100.0,0.12295435588314292,0.48166340589523315,0.0032826841343194246,0.006940197665244341,0.0005916560570546164
16,100.0,0.12008538451679907,0.48244529962539673,0.003205405082553625,0.006945828441530466,0.0005916560570546164
17,100.0,0.11818910064360072,0.5110915899276733,0.003210614435374737,0.0071490672416985035,0.0005916560570546164
18,100.0,0.11443434164417658,0.45454925298690796,0.003323639975860715,0.006742026656866074,0.0005916560570546164
19,100.0,0.1128162599477684,0.4391733705997467,0.0031137941405177116,0.006627015769481659,0.0005916560570546164
20,100.0,0.11243932086145557,0.492674857378006,0.0031840947922319174,0.007019080687314272,0.0005916560570546164
21,100.0,0.11023885884299367,0.45505470037460327,0.0031568866688758135,0.006745774298906326,0.0005916560570546164
22,100.0,0.10685374936043202,0.4411161541938782,0.0031035742722451687,0.006641657557338476,0.0005916560570546164
23,100.0,0.10817307032724387,0.4620547890663147,0.0031314000952988863,0.006797461770474911,0.0005916560570546164
24,100.0,0.1060442619559577,0.46285974979400635,0.0032501588575541973,0.00680337892845273,0.0005916560570546164
25,100.0,0.10414207441642326,0.5338326096534729,0.0033575035631656647,0.007306384854018688,0.0005916560570546164
