epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.6056879943053153,0.45324623584747314,0.003574487054720521,0.006732357200235128,0.00025732364896990625
2,100.0,0.3000334901599776,0.380231648683548,0.003193979151546955,0.006166292820125818,0.00025732364896990625
3,100.0,0.22148972906786135,0.3047870993614197,0.0027887208852916956,0.005520752631127834,0.00025732364896990625
4,100.0,0.18236305310220874,0.3180832266807556,0.0028226200956851244,0.005639886483550072,0.00025732364896990625
5,100.0,0.16782423391673407,0.27898043394088745,0.002785645890980959,0.005281859543174505,0.00025732364896990625
6,100.0,0.14825213663069373,0.28355398774147034,0.0026848199777305126,0.00532497838139534,0.00025732364896990625
7,100.0,0.13539619672808778,0.32582706212997437,0.0028916990850120783,0.005708126351237297,0.00025732364896990625
8,100.0,0.12854377458079663,0.29541337490081787,0.0026254812255501747,0.005435194354504347,0.00025732364896990625
9,100.0,0.1237883008820921,0.2991846799850464,0.0027610694523900747,0.005469777155667543,0.00025732364896990625
10,100.0,0.11636207312321432,0.2562304735183716,0.0025736948009580374,0.005061921663582325,0.00025732364896990625
11,100.0,0.11013966465070964,0.27786344289779663,0.002610440133139491,0.005271275527775288,0.00025732364896990625
12,100.0,0.1054717339229242,0.28864991664886475,0.002559603424742818,0.005372614599764347,0.00025732364896990625
13,100.0,0.1029464616011437,0.2945162355899811,0.0027354068588465452,0.0054269349202513695,0.00025732364896990625
14,100.0,0.09727554243608635,0.2874099314212799,0.0026998016983270645,0.005361062474548817,0.00025732364896990625
15,100.0,0.09503405573303918,0.28732830286026,0.0027781168464571238,0.005360301584005356,0.00025732364896990625
16,100.0,0.09360074172750332,0.35203078389167786,0.0028786587063223124,0.005933217238634825,0.00025732364896990625
17,100.0,0.09185382318329396,0.2601953446865082,0.0025261163245886564,0.00510093430057168,0.00025732364896990625
18,100.0,0.08790787269687807,0.2643085718154907,0.0027271679136902094,0.005141094792634249,0.00025732364896990625
19,100.0,0.08556214512908088,0.27952852845191956,0.0025943592190742493,0.0052870456129312515,0.00025732364896990625
20,100.0,0.08307380090890414,0.31459301710128784,0.002749042585492134,0.00560885900631547,0.00025732364896990625
21,100.0,0.08286853507762965,0.28540194034576416,0.0026872039306908846,0.00534230237826705,0.00025732364896990625
22,100.0,0.08098880241975573,0.284130722284317,0.002651328220963478,0.005330391228199005,0.00025732364896990625
23,100.0,0.0792323056306022,0.2864968776702881,0.002679271623492241,0.005352540407329798,0.00025732364896990625
24,100.0,0.07765753826379222,0.28071892261505127,0.0026277813594788313,0.005298291798681021,0.00025732364896990625
25,100.0,0.07555085365165488,0.30649229884147644,0.0028579195495694876,0.005536174867302179,0.00025732364896990625
26,100.0,0.07465798240786897,0.2884933352470398,0.002581746317446232,0.005371157079935074,0.00025732364896990625
27,100.0,0.07274275499821817,0.2817062735557556,0.0027653297875076532,0.0053076003678143024,0.00025732364896990625
28,100.0,0.07173608940151882,0.3172191083431244,0.0029569845646619797,0.005632220767438412,0.00025732364896990625
29,100.0,0.06921977289652931,0.2745368778705597,0.0025718125980347395,0.00523962639272213,0.00025732364896990625
