epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.7717501960394767,0.7339161038398743,0.004358609206974506,0.00856688991189003,0.0005
2,100.0,0.3222699769641329,0.5938951373100281,0.004065618850290775,0.007706459145992994,0.0005
3,100.0,0.26621050825155024,0.45848047733306885,0.0031948883552104235,0.006771118380129337,0.0005
4,100.0,0.2278334442526102,0.5041002631187439,0.0031353395897895098,0.007100001908838749,0.0005
5,100.0,0.20727087193537477,0.4845823645591736,0.0032761271577328444,0.006961194798350334,0.0005
6,100.0,0.19169490565639613,0.5241222977638245,0.0034482560586184263,0.007239629048854113,0.0005
7,100.0,0.16856529880565085,0.5078079104423523,0.0035079517401754856,0.0071260640397667885,0.0005
8,100.0,0.1597031696243274,0.5450891852378845,0.003494272707030177,0.007383015006780624,0.0005
9,100.0,0.14836887052695222,0.5280957221984863,0.003149209078401327,0.007267019711434841,0.0005
10,100.0,0.14018104756688513,0.41358238458633423,0.003013869049027562,0.0064310370944440365,0.0005
11,100.0,0.1367755603582767,0.5032428503036499,0.0035492905881255865,0.007093961350619793,0.0005
12,100.0,0.1283491881776776,0.4997110962867737,0.0031203741673380136,0.007069024257361889,0.0005
13,100.0,0.12441046483464689,0.4258198142051697,0.0032337375450879335,0.006525487173348665,0.0005
14,100.0,0.12348431685076863,0.46487748622894287,0.003144588554278016,0.006818192545324564,0.0005
15,100.0,0.11614875373861834,0.4342673718929291,0.003070610808208585,0.006589896511286497,0.0005
16,100.0,0.11118944008028347,0.4660944938659668,0.0031313837971538305,0.006827111355960369,0.0005
17,100.0,0.10866107849166698,0.577272891998291,0.0034029106609523296,0.007597847376018763,0.0005
18,100.0,0.1077825216601459,0.5431736707687378,0.003242348087951541,0.007370032370090485,0.0005
