epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,2.431890191200716,1.7666969299316406,0.006297161802649498,0.013291715644299984,0.0008170387533083236
2,100.0,1.1872743414204505,2.13970685005188,0.007397891022264957,0.014627737924456596,0.0008170387533083236
3,100.0,0.9602057712231257,2.0521292686462402,0.00706492131575942,0.014325255528092384,0.0008170387533083236
4,100.0,0.8185235062163903,2.287029981613159,0.008272824808955193,0.015122929587960243,0.0008170387533083236
5,100.0,0.7510130303139528,2.601263999938965,0.007847283035516739,0.016128433868288994,0.0008170387533083236
6,100.0,0.6601331825071054,1.5501041412353516,0.00587979331612587,0.012450317852199078,0.0008170387533083236
7,100.0,0.592693569766222,2.4314119815826416,0.008847052231431007,0.015592985786497593,0.0008170387533083236
8,100.0,0.5478338486408716,1.6774437427520752,0.006307512056082487,0.012951616197824478,0.0008170387533083236
9,100.0,0.5126113036491801,3.738983631134033,0.012679756619036198,0.019336450845003128,0.0008170387533083236
10,100.0,0.48811523011163455,1.477376103401184,0.00562148867174983,0.012154735624790192,0.0008170387533083236
11,100.0,0.4580905961486957,1.9897353649139404,0.007011206354945898,0.014105797745287418,0.0008170387533083236
12,100.0,0.4389447053327072,1.6025876998901367,0.00610921997576952,0.01265933457762003,0.0008170387533083236
13,100.0,0.40446591976384055,1.8372331857681274,0.0063627720810472965,0.013554457575082779,0.0008170387533083236
14,100.0,0.40550379133101316,1.7124664783477783,0.006201677490025759,0.013086123391985893,0.0008170387533083236
15,100.0,0.36957135121777374,3.8050925731658936,0.012077015824615955,0.019506648182868958,0.0008170387533083236
16,100.0,0.37458378140147697,2.195359706878662,0.007890485227108002,0.01481674611568451,0.0008170387533083236
17,100.0,0.3560461139729831,1.3480764627456665,0.005281591787934303,0.011610670015215874,0.0008170387533083236
18,100.0,0.34006202310618255,1.5657565593719482,0.005779571831226349,0.01251302007585764,0.0008170387533083236
19,100.0,0.3397973419233206,1.6879631280899048,0.006611139513552189,0.012992164120078087,0.0008170387533083236
20,100.0,0.32536422965340217,1.9660452604293823,0.0067429132759571075,0.014021573588252068,0.0008170387533083236
21,100.0,0.31671338094614265,2.504817247390747,0.009913669899106026,0.015826614573597908,0.0008170387533083236
22,100.0,0.31770584025392634,1.8773677349090576,0.006332344841212034,0.013701706193387508,0.0008170387533083236
23,100.0,0.3040061205197109,2.615403890609741,0.01025533676147461,0.01617220975458622,0.0008170387533083236
24,100.0,0.30167080359558535,3.5670626163482666,0.013851691968739033,0.018886668607592583,0.0008170387533083236
25,100.0,0.2903721368531065,1.4902199506759644,0.005837726406753063,0.012207455933094025,0.0008170387533083236
26,100.0,0.28601719638180434,1.7771018743515015,0.006406847387552261,0.013330798596143723,0.0008170387533083236
27,100.0,0.2819997752612492,1.6120951175689697,0.005754798650741577,0.012696831487119198,0.0008170387533083236
28,100.0,0.28926075320533556,1.634791374206543,0.005869518965482712,0.01278589479625225,0.0008170387533083236
29,100.0,0.27395205128760564,1.6137340068817139,0.00588466040790081,0.012703283689916134,0.0008170387533083236
