epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,2.190525705825437,3.9664273262023926,0.012503725476562977,0.01991589181125164,0.00043281262440769485
2,100.0,0.9370786548541808,1.6106679439544678,0.006015146151185036,0.012691209092736244,0.00043281262440769485
3,100.0,0.7171545226277934,3.1210601329803467,0.007798358798027039,0.017666522413492203,0.00043281262440769485
4,100.0,0.6080002013996646,1.699224829673767,0.006249704398214817,0.013035431504249573,0.00043281262440769485
5,100.0,0.5201715818807684,1.8592387437820435,0.006685889326035976,0.013635390438139439,0.00043281262440769485
6,100.0,0.46091358497663326,1.7812118530273438,0.006458102725446224,0.013346205465495586,0.00043281262440769485
7,100.0,0.4129852826102964,1.9533747434616089,0.0068114702589809895,0.013976318761706352,0.00043281262440769485
8,100.0,0.37627833924331777,1.5849523544311523,0.006517976056784391,0.012589489109814167,0.00043281262440769485
9,100.0,0.34619796763149063,1.4784108400344849,0.005760215688496828,0.012158991768956184,0.00043281262440769485
10,100.0,0.328074901245182,2.0052342414855957,0.007894890382885933,0.014160629361867905,0.00043281262440769485
11,100.0,0.29859486613359704,1.4546051025390625,0.006003516260534525,0.012060701847076416,0.00043281262440769485
12,100.0,0.2817592598258744,1.6100963354110718,0.0061699384823441505,0.012688957154750824,0.00043281262440769485
13,100.0,0.269996950726931,1.6402109861373901,0.00624858308583498,0.012807072140276432,0.00043281262440769485
14,100.0,0.2605529341915924,1.8454818725585938,0.00697218906134367,0.013584851287305355,0.00043281262440769485
15,100.0,0.2481660807687739,1.7671860456466675,0.006431856658309698,0.01329355500638485,0.00043281262440769485
16,100.0,0.2367824609328464,1.8304014205932617,0.0070952847599983215,0.013529233634471893,0.00043281262440769485
17,100.0,0.23002914186076237,1.4952199459075928,0.0059736729599535465,0.012227918952703476,0.00043281262440769485
18,100.0,0.2255305185932918,1.8282015323638916,0.00690718786790967,0.013521100394427776,0.00043281262440769485
19,100.0,0.21401789159878987,1.6716628074645996,0.006109514273703098,0.01292928121984005,0.00043281262440769485
20,100.0,0.2061570435557892,1.7188576459884644,0.006235356442630291,0.013110521249473095,0.00043281262440769485
21,100.0,0.2037553106170349,1.5184288024902344,0.006104373373091221,0.012322453781962395,0.00043281262440769485
