epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.5772681271427134,1.1901545524597168,0.0066351438872516155,0.010909421369433403,0.0005916560570546164
2,100.0,0.319363989001723,0.3320455849170685,0.0030119421426206827,0.005762340035289526,0.0005916560570546164
3,100.0,0.2605248226681022,0.29892170429229736,0.002743249759078026,0.0054673729464411736,0.0005916560570546164
4,100.0,0.2311061555116077,0.34010812640190125,0.0029853482265025377,0.005831878632307053,0.0005916560570546164
5,100.0,0.20579956034063862,0.42419350147247314,0.003489163937047124,0.00651301397010684,0.0005916560570546164
6,100.0,0.18906012057875363,0.3145226538181305,0.002852953737601638,0.005608231760561466,0.0005916560570546164
7,100.0,0.18298970965779182,0.3100028336048126,0.002863712375983596,0.005567790009081364,0.0005916560570546164
8,100.0,0.16826741532370282,0.6494376063346863,0.004390839487314224,0.008058768697082996,0.0005916560570546164
9,100.0,0.15919953761368177,0.2809525430202484,0.002645692555233836,0.005300495773553848,0.0005916560570546164
10,100.0,0.1548902126997829,0.306650310754776,0.0027696953620761633,0.005537601187825203,0.0005916560570546164
11,100.0,0.14619788491461624,0.3977731168270111,0.003134974977001548,0.006306925788521767,0.0005916560570546164
12,100.0,0.14065489841006207,0.3169252276420593,0.002795992186293006,0.0056296116672456264,0.0005916560570546164
13,100.0,0.1362600697452624,0.3793216347694397,0.0032229989301413298,0.006158909294754267,0.0005916560570546164
14,100.0,0.1271120597732464,0.28670480847358704,0.002706503961235285,0.005354482214897871,0.0005916560570546164
15,100.0,0.12485477980674749,0.34786105155944824,0.002924296772107482,0.0058979750610888,0.0005916560570546164
16,100.0,0.12108311159042925,0.32527604699134827,0.0029137919191271067,0.005703297909349203,0.0005916560570546164
17,100.0,0.1177411037220666,0.30584225058555603,0.002694701310247183,0.005530300550162792,0.0005916560570546164
18,100.0,0.11596638356360875,0.3094328045845032,0.002640380058437586,0.005562668200582266,0.0005916560570546164
19,100.0,0.11124073979063602,0.34118303656578064,0.0029392435681074858,0.005841087084263563,0.0005916560570546164
20,100.0,0.11096206444194526,0.37175899744033813,0.002996624680235982,0.006097204517573118,0.0005916560570546164
21,100.0,0.10826976001292563,0.2823037803173065,0.0025566185358911753,0.0053132264874875546,0.0005916560570546164
22,100.0,0.1074229728813204,0.30626821517944336,0.0026996901724487543,0.005534150637686253,0.0005916560570546164
23,100.0,0.10424797379831824,0.2897462546825409,0.00266835605725646,0.005382808391004801,0.0005916560570546164
24,100.0,0.10055693527788259,0.30394142866134644,0.002668560016900301,0.005513088312000036,0.0005916560570546164
25,100.0,0.10040569036337958,0.32626262307167053,0.002738787792623043,0.0057119401171803474,0.0005916560570546164
26,100.0,0.09907363850793788,0.29916611313819885,0.002641479019075632,0.005469608120620251,0.0005916560570546164
27,100.0,0.09676152925092255,0.2727010250091553,0.002448424929752946,0.005222077947109938,0.0005916560570546164
28,100.0,0.09632007109769658,0.2815721035003662,0.0026263564359396696,0.0053063370287418365,0.0005916560570546164
29,100.0,0.09426998606558597,0.31109848618507385,0.0025928267277777195,0.00557762011885643,0.0005916560570546164
30,100.0,0.0925114161213845,0.3345485329627991,0.0027646012604236603,0.005784017499536276,0.0005916560570546164
31,100.0,0.09097149392162385,0.33627885580062866,0.0028840433806180954,0.005798955447971821,0.0005916560570546164
32,100.0,0.0915027703539757,0.2689605951309204,0.002497674897313118,0.0051861414685845375,0.0005916560570546164
33,100.0,0.08851546645657807,0.27727171778678894,0.0026654847897589207,0.005265659652650356,0.0005916560570546164
34,100.0,0.08913271302988164,0.2549891471862793,0.0024661088827997446,0.005049644969403744,0.0005916560570546164
35,100.0,0.08933965603254412,0.2757992148399353,0.002529013669118285,0.005251659546047449,0.0005916560570546164
36,100.0,0.08662472871755568,0.24556618928909302,0.0024281376972794533,0.0049554635770618916,0.0005916560570546164
37,100.0,0.08678025652072953,0.26148736476898193,0.0024148384109139442,0.0051135835237801075,0.0005916560570546164
38,100.0,0.08616606470415694,0.27374520897865295,0.0025309750344604254,0.005232066381722689,0.0005916560570546164
39,100.0,0.08509326096172676,0.32215917110443115,0.002763090655207634,0.0056759063154459,0.0005916560570546164
40,100.0,0.08457917542560071,0.27082154154777527,0.0025547698605805635,0.005204051733016968,0.0005916560570546164
41,100.0,0.08338968992684737,0.3371887505054474,0.002857161220163107,0.005806795787066221,0.0005916560570546164
42,100.0,0.08216204188381401,0.31220516562461853,0.002658638870343566,0.00558753265067935,0.0005916560570546164
43,100.0,0.08163501457557872,0.33954349160194397,0.00293037761002779,0.005827035754919052,0.0005916560570546164
44,100.0,0.08017830144506348,0.400222510099411,0.0034113589208573103,0.006326314061880112,0.0005916560570546164
45,100.0,0.07862701349522482,0.2622159719467163,0.0023922340478748083,0.0051207030192017555,0.0005916560570546164
46,100.0,0.07907087565661314,0.30003589391708374,0.002782871713861823,0.005477553233504295,0.0005916560570546164
47,100.0,0.07832660522598947,0.2714405655860901,0.00247234501875937,0.005209995899349451,0.0005916560570546164
48,100.0,0.0769248992103013,0.35572490096092224,0.003031213069334626,0.005964267998933792,0.0005916560570546164
49,100.0,0.07687969379467863,0.2721608579158783,0.002455968176946044,0.005216903984546661,0.0005916560570546164
50,100.0,0.07689023249966495,0.36045390367507935,0.003119521075859666,0.006003781221807003,0.0005916560570546164
51,100.0,0.07451143264875151,0.30929306149482727,0.002704981015995145,0.005561412312090397,0.0005916560570546164
52,100.0,0.07393647379198531,0.36321768164634705,0.003117742482572794,0.00602675462141633,0.0005916560570546164
53,100.0,0.07249724186499443,0.27670592069625854,0.002506623975932598,0.005260284524410963,0.0005916560570546164
54,100.0,0.07264219338140102,0.2638675570487976,0.00242352532222867,0.005136803723871708,0.0005916560570546164
55,100.0,0.07123662015635454,0.2555597722530365,0.0024007733445614576,0.005055292043834925,0.0005916560570546164
56,100.0,0.07124276663345638,0.3213411271572113,0.0026844623498618603,0.005668696481734514,0.0005916560570546164
57,100.0,0.07014068966599878,0.2774204909801483,0.0025076656602323055,0.005267072003334761,0.0005916560570546164
