stage,model,candidate_index,source_trial_number,search_score,confirm_score,batch_size,dropout,dsconv_channels,epochs,gru_embed_dim,gru_hidden,lr,mlp_embed_dim,model_hidden,patience,size_preset,weight_decay,avg_MAE_mean,avg_RMSE_mean,avg_MAPE_percent_mean,std_MAE_mean,worst_MAE_mean,average_Skill_MAE_vs_persistence,average_MAE_improvement_vs_cpmlp,average_MAE_improvement_percent_vs_cpmlp,average_Skill_MAE_vs_cpmlp,horizons_evaluated,selected,selection_rule,output_dir
confirm,cpmlp_cpdsconv_fusion,1,15,0.0012244529583874,0.0017806131855335,16,0.35,64,100,64,64,0.0004076706341630017,64,256,12,large,3.046267209305723e-06,0.0017806131855335,0.0056678547466653,0.1931147270847705,0.0014779451080956,0.003337764856862,0.2643207200697437,0.0001557862836551,7.2923750540920125,0.0729237505409201,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_cpdsconv_fusion\candidate_01_trial_0015
confirm,cpmlp_cpdsconv_fusion,2,16,0.0012569006751565,0.0017875740730684,8,0.35,64,100,64,64,0.0003622696948926669,64,256,12,large,1.2850450516157316e-06,0.0017875740730684,0.0058788168881227,0.1947568111272128,0.0015039462148211,0.0033594071865081,0.2769039449414224,0.0001748200335533,9.413484982672204,0.094134849826722,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_cpdsconv_fusion\candidate_02_trial_0016
confirm,cpmlp_cpgru_fusion,3,18,0.0011213112111185,0.0018100968373367,8,0.05,64,80,64,64,0.0006540716492116878,64,256,20,large,2.466464903741735e-05,0.0018100968373367,0.0060468794340441,0.1972582361456976,0.0014967790802275,0.0033884697100695,0.2523521764934848,0.000154482383354,8.119871106371503,0.081198711063715,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_cpgru_fusion\candidate_03_trial_0018
confirm,cpmlp_cpgru_fusion,1,22,0.0010733078507816,0.001821582808214,8,0.2,64,100,64,64,0.0006037425726664555,64,256,20,large,8.027581247381231e-05,0.001821582808214,0.0062027306926152,0.1988262269819517,0.001492593375974,0.0033749973072725,0.2521409799257478,0.0001079438169018,5.509717653120028,0.0550971765312003,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_cpgru_fusion\candidate_01_trial_0022
confirm,cpmlp_cpgru_fusion,2,21,0.0011000387808855,0.0018236159888747,8,0.2,64,100,64,64,0.0006448833269554427,64,256,20,large,6.06484318392612e-05,0.0018236159888747,0.0059690921504736,0.1985924308868208,0.0015269168133558,0.0034173563414928,0.2668155388727581,0.0001016742263744,6.851991551165985,0.0685199155116598,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_cpgru_fusion\candidate_02_trial_0021
confirm,cpmlp_gru_fusion,2,7,0.0012975083846671,0.0019246739110136,8,0.1,64,80,64,64,0.0002941132673605909,32,128,15,medium,2.547052623339117e-05,0.0019246739110136,0.0064213829125423,0.2095841950850616,0.0015905701078564,0.0035818581487618,0.2141662702487716,5.05092876409393e-05,3.608778140776689,0.0360877814077668,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_gru_fusion\candidate_02_trial_0007
confirm,cpmlp_cpdsconv_fusion,3,7,0.001294627493503,0.0019273085921418,8,0.1,64,80,64,64,0.0002941132673605909,32,128,15,medium,2.547052623339117e-05,0.0019273085921418,0.0064450455158695,0.2099693765945331,0.0015849031241454,0.0035710071816163,0.2084560884485858,4.787460651273048e-05,3.1871609378193084,0.031871609378193,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_cpdsconv_fusion\candidate_03_trial_0007
confirm,cpmlp_gru_fusion,1,19,0.0012760623997333,0.0019426234796935,32,0.1,64,80,64,64,0.00039697518413371765,32,128,12,medium,1.4638917281867001e-05,0.0019426234796935,0.0065864628123776,0.2118388757215236,0.0016011732222132,0.0036168934083452,0.1996104171751672,6.594338448219061e-05,4.334790300335861,0.0433479030033586,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_gru_fusion\candidate_01_trial_0019
confirm,cpmlp_gru_fusion,3,24,0.0013007019080367,0.0019863374482572,32,0.1,64,80,64,64,0.00022617431738979573,32,128,12,medium,1.4395057326066115e-05,0.0019863374482572,0.0067366306517831,0.2165771340200298,0.0016450106470615,0.0037172471775728,0.1807056876928187,5.02488581962834e-05,4.227259354888964,0.0422725935488896,3,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill,outputs\matr_step7_fusion_optuna_scale100\confirm\cpmlp_gru_fusion\candidate_03_trial_0024
