model,avg_MAE_mean,avg_RMSE_mean,avg_MAPE_percent_mean,std_MAE_mean,worst_MAE_mean,average_Skill_MAE_vs_persistence,average_MAE_improvement_vs_cpmlp,average_MAE_improvement_percent_vs_cpmlp,average_Skill_MAE_vs_cpmlp,horizons_evaluated,selected,selection_rule
cpmlp_cpdsconv_fusion,0.0040227092644428055,0.008502110055965899,0.4695860108616619,0.0021355572254168533,0.005532776260146991,0.7740125910081526,,,,2,True,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill
persistence,0.017301480628823758,0.03265562633767301,2.150223564388121,0.006973159418620461,0.02223224894002513,0.0,,,,2,False,lowest_avg_validation_MAE_then_RMSE_MAPE_stdMAE_skill
