epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.8157093660724719,0.48972317576408386,0.0038525103591382504,0.006998022552579641,0.0005916560570546164
2,100.0,0.37116368796648985,0.31542813777923584,0.002921918174251914,0.0056162988767027855,0.0005916560570546164
3,100.0,0.25750701638427503,0.3327435851097107,0.0029595750384032726,0.005768393166363239,0.0005916560570546164
4,100.0,0.21756598935176968,0.35590237379074097,0.003275289898738265,0.005965755321085453,0.0005916560570546164
5,100.0,0.18082038947866158,0.479973703622818,0.0035792249254882336,0.006928013637661934,0.0005916560570546164
6,100.0,0.1609364828195359,0.4475032389163971,0.003438808023929596,0.006689568515866995,0.0005916560570546164
7,100.0,0.14822290426551174,0.3548917770385742,0.003000509925186634,0.0059572793543338776,0.0005916560570546164
8,100.0,0.1335779017771085,0.33750635385513306,0.002898326376453042,0.005809529684484005,0.0005916560570546164
9,100.0,0.1277270533033294,0.36799156665802,0.0033128228969872,0.006066231057047844,0.0005916560570546164
10,100.0,0.12104378573182217,0.35729706287384033,0.003020018804818392,0.005977432709187269,0.0005916560570546164
11,100.0,0.11393664139288669,0.3196847140789032,0.002838674932718277,0.005654066801071167,0.0005916560570546164
12,100.0,0.11045077019725193,0.34310510754585266,0.003019914496690035,0.005857517477124929,0.0005916560570546164
13,100.0,0.10936604577435739,0.34339824318885803,0.002974562346935272,0.005860019009560347,0.0005916560570546164
14,100.0,0.10363390425620685,0.3563615679740906,0.003012684639543295,0.005969603080302477,0.0005916560570546164
15,100.0,0.10093865673669225,0.3535078763961792,0.003206985304132104,0.005945653188973665,0.0005916560570546164
16,100.0,0.09804849201837708,0.36429908871650696,0.003061701776459813,0.006035719532519579,0.0005916560570546164
17,100.0,0.09838802876706347,0.33870092034339905,0.0029254676774144173,0.005819801241159439,0.0005916560570546164
18,100.0,0.09250912398331397,0.312001496553421,0.002886527217924595,0.00558570958673954,0.0005916560570546164
19,100.0,0.09097386218793234,0.3141171634197235,0.002848584670573473,0.005604615435004234,0.0005916560570546164
20,100.0,0.09137290610931052,0.3371060788631439,0.0028984833043068647,0.005806083790957928,0.0005916560570546164
21,100.0,0.0883392096152156,0.3438369333744049,0.003024339908733964,0.005863760598003864,0.0005916560570546164
22,100.0,0.0869407928918084,0.40201061964035034,0.0034908377565443516,0.006340430583804846,0.0005916560570546164
23,100.0,0.0859658330138651,0.3622385561466217,0.003007924882695079,0.0060186260379850864,0.0005916560570546164
