epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,2.6472713174550115,1.903969645500183,0.006694397889077663,0.013798441737890244,0.0008170387533083236
2,100.0,1.0577313874193743,2.0172362327575684,0.007140887435525656,0.014202944003045559,0.0008170387533083236
3,100.0,0.8352947170292405,1.8088163137435913,0.006408332381397486,0.013449223712086678,0.0008170387533083236
4,100.0,0.7485385203004085,1.924823522567749,0.007077434100210667,0.01387380063533783,0.0008170387533083236
5,100.0,0.656978674383985,1.761073350906372,0.006558392662554979,0.013270544819533825,0.0008170387533083236
6,100.0,0.5637912595946644,2.031014919281006,0.007146809715777636,0.01425136812031269,0.0008170387533083236
7,100.0,0.5333871715827971,1.4862096309661865,0.006070057395845652,0.012191020883619785,0.0008170387533083236
8,100.0,0.49442346654580654,1.9346832036972046,0.0071696937084198,0.013909288682043552,0.0008170387533083236
9,100.0,0.44198528176953866,1.6414494514465332,0.006150695029646158,0.012811905704438686,0.0008170387533083236
10,100.0,0.44428759559082825,1.6632782220840454,0.006355056539177895,0.01289681438356638,0.0008170387533083236
11,100.0,0.4006956671553387,1.8757970333099365,0.007436062209308147,0.013695972971618176,0.0008170387533083236
12,100.0,0.3829029110524602,1.746800422668457,0.0068250298500061035,0.013216657564043999,0.0008170387533083236
13,100.0,0.3769198319987973,1.5914312601089478,0.0062874723225831985,0.012615194544196129,0.0008170387533083236
14,100.0,0.3552184729346049,1.6769737005233765,0.006450464483350515,0.012949801981449127,0.0008170387533083236
15,100.0,0.3446517110663793,1.6461437940597534,0.006503146141767502,0.012830212712287903,0.0008170387533083236
16,100.0,0.3357392027470711,1.5658916234970093,0.0062151518650352955,0.012513558380305767,0.0008170387533083236
17,100.0,0.32083877452296783,1.720845341682434,0.006286006420850754,0.013118100352585316,0.0008170387533083236
18,100.0,0.31612067915675407,1.9332830905914307,0.0066705807112157345,0.013904254883527756,0.0008170387533083236
19,100.0,0.29705635646383305,1.8375977277755737,0.006605803035199642,0.013555802404880524,0.0008170387533083236
