epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.6437497092636606,0.414644330739975,0.0033126831986010075,0.006439288146793842,0.00043281262440769485
2,100.0,0.31511500275878895,0.6004059314727783,0.004189905244857073,0.007748587056994438,0.00043281262440769485
3,100.0,0.23544656841448464,0.39941152930259705,0.003309758147224784,0.006319901440292597,0.00043281262440769485
4,100.0,0.1955372393552533,0.3274684548377991,0.0028626401908695698,0.005722485948354006,0.00043281262440769485
5,100.0,0.17008022322907732,0.2999683916568756,0.0027617260348051786,0.0054769366979599,0.00043281262440769485
6,100.0,0.1556155437359854,0.3430635929107666,0.0029436559416353703,0.005857163108885288,0.00043281262440769485
7,100.0,0.14818463336694415,0.3874158263206482,0.0032075687777251005,0.006224273703992367,0.00043281262440769485
8,100.0,0.13591265125931368,0.2844831347465515,0.002721871016547084,0.005333695560693741,0.00043281262440769485
9,100.0,0.12836269205902523,0.3121822774410248,0.002817222150042653,0.0055873277597129345,0.00043281262440769485
10,100.0,0.12074799247549453,0.31186041235923767,0.002762220799922943,0.0055844467133283615,0.00043281262440769485
11,100.0,0.11477033954387551,0.29641467332839966,0.0027547008357942104,0.005444397684186697,0.00043281262440769485
12,100.0,0.10848409935579258,0.32830676436424255,0.0028820219449698925,0.005729805678129196,0.00043281262440769485
13,100.0,0.1048017468631436,0.32950568199157715,0.002829855540767312,0.00574025884270668,0.00043281262440769485
14,100.0,0.10087876942953597,0.38742610812187195,0.0032545397989451885,0.00622435612604022,0.00043281262440769485
15,100.0,0.09712776849994222,0.3274030089378357,0.0028420747257769108,0.005721914116293192,0.00043281262440769485
16,100.0,0.09476662469239415,0.3222959339618683,0.0029040842782706022,0.005677111446857452,0.00043281262440769485
17,100.0,0.09244171338477841,0.30114471912384033,0.002784498268738389,0.00548766553401947,0.00043281262440769485
18,100.0,0.09206097413558567,0.267539918422699,0.0025690917391330004,0.005172426346689463,0.00043281262440769485
19,100.0,0.08776801405399316,0.2978532612323761,0.0027555099222809076,0.005457593593746424,0.00043281262440769485
20,100.0,0.08732022915143814,0.3059927821159363,0.0027699435595422983,0.005531661212444305,0.00043281262440769485
21,100.0,0.08417351896722645,0.31636354327201843,0.0028515320736914873,0.005624620243906975,0.00043281262440769485
22,100.0,0.08365663246933208,0.3314143717288971,0.002892782911658287,0.0057568601332604885,0.00043281262440769485
23,100.0,0.08083350492734613,0.3122290074825287,0.0027879150584340096,0.0055877454578876495,0.00043281262440769485
24,100.0,0.07898271773108288,0.27941495180130005,0.0026602952275425196,0.005285971332341433,0.00043281262440769485
25,100.0,0.08000998672320596,0.2936037480831146,0.00271414197050035,0.005418521352112293,0.00043281262440769485
26,100.0,0.07621192093938589,0.3012087941169739,0.002794895088300109,0.005488249007612467,0.00043281262440769485
27,100.0,0.07586760696186196,0.31014588475227356,0.002830932382494211,0.005569073837250471,0.00043281262440769485
28,100.0,0.0763923535364197,0.2777201235294342,0.0027468197513371706,0.005269915796816349,0.00043281262440769485
29,100.0,0.07461177662424201,0.3011142909526825,0.002756694331765175,0.005487387999892235,0.00043281262440769485
30,100.0,0.07315550328974096,0.3150295317173004,0.002850555581972003,0.005612749140709639,0.00043281262440769485
