epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.6785696323886014,0.5721455812454224,0.0035962224937975407,0.0075640301220119,0.0005916560570546164
2,100.0,0.3640705914824151,0.5687574744224548,0.004097022581845522,0.007541601080447435,0.0005916560570546164
3,100.0,0.29220286942080864,0.733832061290741,0.003908796701580286,0.008566400036215782,0.0005916560570546164
4,100.0,0.25542775870007056,0.9062418937683105,0.006501559168100357,0.009519673883914948,0.0005916560570546164
5,100.0,0.23295359383180939,0.5399839282035828,0.003591744927689433,0.007348360028117895,0.0005916560570546164
6,100.0,0.21185286243402418,0.5779013633728027,0.0038733861874789,0.007601982448250055,0.0005916560570546164
7,100.0,0.19362993533691805,0.549279510974884,0.0031927425879985094,0.007411339320242405,0.0005916560570546164
8,100.0,0.1830359435618399,0.5050493478775024,0.003150915028527379,0.007106682285666466,0.0005916560570546164
9,100.0,0.17273818307881236,0.5876455307006836,0.003510919399559498,0.007665804587304592,0.0005916560570546164
10,100.0,0.1592856536013068,0.5275564193725586,0.003091335529461503,0.0072633083909749985,0.0005916560570546164
11,100.0,0.15687452726247378,0.47887590527534485,0.003013049950823188,0.00692008575424552,0.0005916560570546164
12,100.0,0.14464803635542775,0.5078079104423523,0.0032158393878489733,0.0071260640397667885,0.0005916560570546164
13,100.0,0.14319059042097537,0.5588564872741699,0.003709743730723858,0.007475669961422682,0.0005916560570546164
14,100.0,0.1357258719817154,0.5017439723014832,0.003286394290626049,0.007083388976752758,0.0005916560570546164
15,100.0,0.13148490641259858,0.48289650678634644,0.0030108874198049307,0.006949075032025576,0.0005916560570546164
16,100.0,0.12580154378642172,0.46295449137687683,0.0029126519802957773,0.006804076489061117,0.0005916560570546164
17,100.0,0.1251171965327039,0.5374839305877686,0.003153217723593116,0.007331328932195902,0.0005916560570546164
18,100.0,0.12280724672663132,0.40748682618141174,0.0028686209116131067,0.006383469328284264,0.0005916560570546164
19,100.0,0.11872279679171441,0.5294519662857056,0.003942381590604782,0.007276344578713179,0.0005916560570546164
20,100.0,0.11705236872751891,0.6487839818000793,0.003787936642765999,0.008054712787270546,0.0005916560570546164
21,100.0,0.11287269949047332,0.48586520552635193,0.003056664252653718,0.006970403715968132,0.0005916560570546164
22,100.0,0.11314859544239539,0.5170841217041016,0.0030656077433377504,0.0071908556856215,0.0005916560570546164
23,100.0,0.10764667059641782,0.48246899247169495,0.002959514269605279,0.006945998873561621,0.0005916560570546164
24,100.0,0.1071136688169767,0.4604169726371765,0.0028469308745115995,0.006785403937101364,0.0005916560570546164
25,100.0,0.10553026630546297,0.5603110790252686,0.003239444922655821,0.007485392969101667,0.0005916560570546164
26,100.0,0.10410159492971463,0.5668504238128662,0.0035403412766754627,0.007528947200626135,0.0005916560570546164
27,100.0,0.10297856436598571,0.5090353488922119,0.0030333695467561483,0.007134671323001385,0.0005916560570546164
28,100.0,0.10069962868688866,0.4529813528060913,0.003108141478151083,0.006730388849973679,0.0005916560570546164
29,100.0,0.10067810025691186,0.6569930911064148,0.004903326742351055,0.008105510845780373,0.0005916560570546164
30,100.0,0.09828899888518648,0.4981740713119507,0.0030891764909029007,0.007058145012706518,0.0005916560570546164
31,100.0,0.09752068251383884,0.5210044384002686,0.0030370191670954227,0.007218064274638891,0.0005916560570546164
32,100.0,0.09689495491876499,0.5102994441986084,0.003048365470021963,0.007143524941056967,0.0005916560570546164
33,100.0,0.09432812873742874,0.48383596539497375,0.0030679828487336636,0.006955831777304411,0.0005916560570546164
34,100.0,0.09352505037986092,0.4909476935863495,0.0031281921546906233,0.0070067658089101315,0.0005916560570546164
35,100.0,0.09211685637952823,0.5060327053070068,0.002977201249450445,0.007113597355782986,0.0005916560570546164
36,100.0,0.09254092529444212,0.5096529722213745,0.0030412490013986826,0.0071389987133443356,0.0005916560570546164
