epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,2.478787881210511,3.1356093883514404,0.009228531271219254,0.01770765148103237,0.00043281262440769485
2,100.0,1.1262836385071535,1.717957854270935,0.007108893245458603,0.013107089325785637,0.00043281262440769485
3,100.0,0.7761120510973017,1.819111943244934,0.006371431052684784,0.013487445190548897,0.00043281262440769485
4,100.0,0.6290385049476102,2.2061400413513184,0.007869209162890911,0.014853080734610558,0.00043281262440769485
5,100.0,0.5479299969026197,1.5823355913162231,0.00608920818194747,0.01257909182459116,0.00043281262440769485
6,100.0,0.4572808776465441,1.7105623483657837,0.006150268483906984,0.013078846968710423,0.00043281262440769485
7,100.0,0.4204413407097303,1.7170848846435547,0.006262647453695536,0.013103757984936237,0.00043281262440769485
8,100.0,0.38115768659798827,1.707816481590271,0.006401744205504656,0.013068345375359058,0.00043281262440769485
9,100.0,0.36046562678115546,1.634270191192627,0.00631271256133914,0.012783857993781567,0.00043281262440769485
10,100.0,0.32300571197960476,1.7036516666412354,0.006344728171825409,0.013052401132881641,0.00043281262440769485
11,100.0,0.30307423893596924,1.4752304553985596,0.005854757968336344,0.012145906686782837,0.00043281262440769485
12,100.0,0.28664433790613497,2.6790287494659424,0.008425742387771606,0.01636773906648159,0.00043281262440769485
13,100.0,0.28216079369225927,1.489262580871582,0.005925586912781,0.012203535065054893,0.00043281262440769485
14,100.0,0.2702247883234176,1.7571840286254883,0.006562807597219944,0.013255882076919079,0.00043281262440769485
15,100.0,0.25516047418066096,1.5812946557998657,0.006060249637812376,0.012574953958392143,0.00043281262440769485
16,100.0,0.23823929142859396,1.5213333368301392,0.005956621840596199,0.012334234081208706,0.00043281262440769485
17,100.0,0.23838805839277938,1.7595033645629883,0.006375884637236595,0.013264626264572144,0.00043281262440769485
18,100.0,0.2297638083026263,1.5413784980773926,0.006016454193741083,0.012415226548910141,0.00043281262440769485
19,100.0,0.22408719297508106,1.7935985326766968,0.006371946074068546,0.01339252945035696,0.00043281262440769485
20,100.0,0.21462973733083043,1.806980013847351,0.00648509943857789,0.013442396186292171,0.00043281262440769485
21,100.0,0.21651095211043042,1.5097180604934692,0.006177483592182398,0.012287057936191559,0.00043281262440769485
22,100.0,0.20832655967130448,1.5621263980865479,0.006014890968799591,0.012498505413532257,0.00043281262440769485
23,100.0,0.19540872352199373,1.7095175981521606,0.0068070231936872005,0.013074853457510471,0.00043281262440769485
