epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,3.660933121319475,2.667457342147827,0.009621918201446533,0.0163323525339365,0.00028704607976500304
2,100.0,1.0561585827120419,1.732321858406067,0.006525496020913124,0.013161770068109035,0.00028704607976500304
3,100.0,0.7529764403556956,1.3225579261779785,0.00573863135650754,0.011500251479446888,0.00028704607976500304
4,100.0,0.5547648664692353,3.145112991333008,0.008926448412239552,0.01773446425795555,0.00028704607976500304
5,100.0,0.48476700459060995,1.7663955688476562,0.0066756270825862885,0.013290581293404102,0.00028704607976500304
6,100.0,0.41954128428779797,1.3711873292922974,0.006135480012744665,0.011709770187735558,0.00028704607976500304
7,100.0,0.39206585020854556,1.5077247619628906,0.0065185255371034145,0.012278944253921509,0.00028704607976500304
8,100.0,0.3683918755116134,1.52198326587677,0.006293436512351036,0.012336868792772293,0.00028704607976500304
9,100.0,0.3373290872779386,1.2875611782073975,0.005424095783382654,0.011347074992954731,0.00028704607976500304
10,100.0,0.3136368485874143,1.2333177328109741,0.005620624404400587,0.011105484329164028,0.00028704607976500304
11,100.0,0.2908638351436319,1.5324640274047852,0.00629071332514286,0.012379273772239685,0.00028704607976500304
12,100.0,0.27747022175583347,1.558957576751709,0.006338782608509064,0.012485822662711143,0.00028704607976500304
13,100.0,0.2563342715902575,1.3146182298660278,0.005419385153800249,0.011465679854154587,0.00028704607976500304
14,100.0,0.2590284980062781,1.514784574508667,0.005853855051100254,0.012307657860219479,0.00028704607976500304
15,100.0,0.2413288688351368,1.7368299961090088,0.006321195513010025,0.013178884983062744,0.00028704607976500304
16,100.0,0.23546836977374966,1.5151914358139038,0.005892698187381029,0.012309311889111996,0.00028704607976500304
17,100.0,0.2399096385415258,1.5535789728164673,0.006249660160392523,0.012464264407753944,0.00028704607976500304
18,100.0,0.2256638570078488,1.84763765335083,0.006794007960706949,0.01359278243035078,0.00028704607976500304
19,100.0,0.21971764068665176,1.5339570045471191,0.0060409195721149445,0.012385301291942596,0.00028704607976500304
20,100.0,0.21173701394220878,1.409203052520752,0.0059713940136134624,0.011870985850691795,0.00028704607976500304
21,100.0,0.20649272737831906,1.7416735887527466,0.006541828159242868,0.013197247870266438,0.00028704607976500304
22,100.0,0.19729395436829533,1.5781562328338623,0.006031833589076996,0.012562468647956848,0.00028704607976500304
23,100.0,0.2067929692309478,1.4472962617874146,0.005933364387601614,0.012030362151563168,0.00028704607976500304
24,100.0,0.18908368056190425,1.3294932842254639,0.005720638204365969,0.011530364863574505,0.00028704607976500304
25,100.0,0.19282458663500587,1.558979868888855,0.006237040739506483,0.012485911138355732,0.00028704607976500304
