epoch,target_scale,train_scaled_delta_mse,val_scaled_delta_mse,val_MAE_reconstructed_soh,val_RMSE_reconstructed_soh,lr
1,100.0,0.7552237916491047,1.256199598312378,0.007091362029314041,0.01120803039520979,0.0005916560570546164
2,100.0,0.3876149485967993,0.38870811462402344,0.0033850749023258686,0.006234645843505859,0.0005916560570546164
3,100.0,0.28759364018845635,0.4159408509731293,0.0034396518021821976,0.006449347361922264,0.0005916560570546164
4,100.0,0.2350649989671969,0.4790865182876587,0.0036062218714505434,0.006921607535332441,0.0005916560570546164
5,100.0,0.20242956362556372,0.32285791635513306,0.0029224783647805452,0.005682059098035097,0.0005916560570546164
6,100.0,0.17989106801893676,0.36139076948165894,0.003124471055343747,0.006011578720062971,0.0005916560570546164
7,100.0,0.16689250630556768,0.3518584072589874,0.0030019492842257023,0.0059317657724022865,0.0005916560570546164
8,100.0,0.15901268393956786,0.38586100935935974,0.003167154500260949,0.006211771164089441,0.0005916560570546164
9,100.0,0.14423642261179467,0.31990694999694824,0.003040377516299486,0.005656031891703606,0.0005916560570546164
10,100.0,0.13731295996840578,0.3246755599975586,0.002909688511863351,0.005698030814528465,0.0005916560570546164
11,100.0,0.1306980264317455,0.32233792543411255,0.0028724828734993935,0.005677480716258287,0.0005916560570546164
12,100.0,0.12676532331234228,0.3301551342010498,0.002999271731823683,0.0057459124363958836,0.0005916560570546164
13,100.0,0.11975799161739202,0.3137235641479492,0.00288878264836967,0.005601102486252785,0.0005916560570546164
14,100.0,0.11702773370667209,0.2892504632472992,0.002706232713535428,0.005378200672566891,0.0005916560570546164
15,100.0,0.11147901856811396,0.2949204444885254,0.002780747367069125,0.005430657882243395,0.0005916560570546164
16,100.0,0.10674990910016638,0.41706380248069763,0.003336894791573286,0.006458047777414322,0.0005916560570546164
17,100.0,0.10666782266169979,0.27936622500419617,0.002695614006370306,0.005285510793328285,0.0005916560570546164
18,100.0,0.10321973060800879,0.320428729057312,0.0028594874311238527,0.00566064240410924,0.0005916560570546164
19,100.0,0.10129581212016464,0.3248198330402374,0.002943438244983554,0.00569929601624608,0.0005916560570546164
20,100.0,0.09867575443658214,0.3017989993095398,0.002753504551947117,0.005493623670190573,0.0005916560570546164
21,100.0,0.09719897895112561,0.352865070104599,0.0029488808941096067,0.005940244533121586,0.0005916560570546164
22,100.0,0.0959143336570441,0.3655892312526703,0.003055521519854665,0.006046397611498833,0.0005916560570546164
23,100.0,0.09468771608377866,0.29836487770080566,0.0028001379687339067,0.005462279077619314,0.0005916560570546164
24,100.0,0.09339893922384268,0.3125301003456116,0.002892499789595604,0.005590439308434725,0.0005916560570546164
25,100.0,0.09072095075899039,0.3510083556175232,0.003098956774920225,0.005924595519900322,0.0005916560570546164
26,100.0,0.088894607811438,0.31447863578796387,0.002815962303429842,0.005607839208096266,0.0005916560570546164
27,100.0,0.0879761802336511,0.302337646484375,0.0027760539669543505,0.005498523358255625,0.0005916560570546164
28,100.0,0.08830943126577481,0.35811877250671387,0.0030101286247372627,0.005984303075820208,0.0005916560570546164
29,100.0,0.0862469392631546,0.3220733106136322,0.0029238401912152767,0.005675150081515312,0.0005916560570546164
